48.891615760699054,49.84908929366536
51.864279191972535,52.04817294659098
54.888427347024106,54.2117950793678
57.96590177799503,56.34997295347199
61.09071894904541,58.458281237136895
64.28234533725885,60.5843531711579
67.51872691096932,62.693881574153885
70.77532276728446,64.74861968453001
74.07314267868341,66.80238183683419
77.38303826856998,68.80954397065304
80.71424750778732,70.80204397065305
84.06269219856478,72.78588183683415
87.39902808936326,74.71711968452999
90.74044724378939,76.64538157415386
94.0717322693143,78.55585317115788
97.38181199709413,80.44228123713685
100.66331819285654,82.30597295347197
103.91089287067582,84.15229507936776
107.11224577657379,85.97267294659096
110.26371160728795,87.77558929366532
113.35280653125969,89.55158294271922
116.3727835838969,91.30224732261141
119.33193651742138,93.05872884238383
122.1976516970602,94.76972511949948
124.98420764989268,96.47698306772124
127.6755718902127,98.16079684987334
130.2776946656752,99.84450570109615
132.7735492916116,101.50449162856106
135.16091876654568,103.14567699395005
137.4531783899243,104.80302198532652
139.60932413318432,106.40152198532651
141.65999654727855,108.00820484288411
143.60375002343636,109.6246280559689
145.4188172589849,111.21037587305769
147.1156188162347,112.78805632128451
148.69101769946784,114.35179816941562
150.15356891267302,115.91774783397247
151.50501399856688,117.48706623698392
152.75477059733328,119.07492562397954
153.88091710111806,120.6325063509461
154.91517251734703,122.21699364905389
155.83412169010842,123.77407437602044
156.66443606388546,125.34843376301606
157.40509020757034,126.9282521660275
158.06407434868385,128.51870183058435
158.63685319782243,130.09894367871544
159.13282137132572,131.67512412694228
159.57050574579256,133.27087194403106
159.94476510117613,134.86179515711586
160.27973742958264,136.48147801467343
160.5822853044305,138.12847801467345
160.84668971916287,139.77582300604993
161.08884281613555,141.43950837143893
161.31518993454065,143.11649429890383
161.5394214112063,144.81820315012664
161.75941456980246,146.52451693227877
161.97817633236568,148.22577488050052
162.218036882145,149.95127115761616
162.48584479860543,151.6997526773886
162.77941407406846,153.45241705728077
163.11122340700032,155.2204107063347
163.50511814950107,157.03832705340903
163.94926526621845,158.87020492063226
164.45711163888186,160.73152704652802
165.02309602508132,162.60071876286312
165.66286495201533,164.49964682884212
166.37824279589887,166.42361842584612
167.17220626579763,168.37138031547
168.0418634770712,170.3311181631658
168.98193776463035,172.28745602934694
170.02925635010055,174.31045602934694
171.1547439400146,176.3396181631658
172.3629212946138,178.38288031546998
173.6634087690009,180.4596184258461
175.04893479055144,182.55664682884208
176.522599198939,184.6827187628631
178.08164133815063,186.836027046528
179.71246275374125,188.99420492063217
181.41440431357762,191.161827053409
183.19577753671842,193.3624107063346
185.03639988312133,195.5634170572807
186.95188372680755,197.80475267738854
188.91492870717286,200.0412711576161
190.9481171275302,202.32827488050046
193.0282120468901,204.6300169322787
195.14170769061468,206.93070315012665
197.2991317880662,209.26299429890383
199.48934943085214,211.61650837143893
201.70336803384924,213.98532300604992
203.92514297296242,216.34947801467348
206.1566334685962,218.72497801467344
208.3891082821311,221.10629515711585
210.6232007943113,223.50637194403112
212.8472130393562,225.91312412694234
215.05316827676438,228.32144367871547
217.23286169412623,230.7252018305844
219.39965884871071,233.16075216602758
221.5355414730356,235.60093376301612
223.6289002899316,238.03057437602047
225.6873245056203,240.4719936490539
227.7116376748615,242.9330063509461
229.6684296600999,245.3519256239796
231.58083443653317,247.779066236984
233.43030352691545,250.18024783397254
235.23462488344632,252.59279816941566
236.98293706903428,254.99555632128462
238.68598862628414,257.40937587305774
240.3266425594778,259.798128055969
241.92587589230993,262.2007048428842
243.46952430191587,264.58452198532666
244.967021867509,266.96302198532663
246.41713600943405,269.3271769939501
247.8271977313559,271.6839916285611
249.1968273143651,274.0240057010962
250.54015564670857,276.3657968498734
251.84304140638855,278.6704830677213
253.12003434575007,280.95572511949956
254.38908495716572,283.2452288423839
255.6442508267853,285.5142473226115
256.8764000088445,287.7310829427193
258.1251617760196,289.9610892936654
259.3748751216053,292.158672946591
260.64478540671746,294.3477950793678
261.91923956015586,296.482472953472
263.2281302498938,298.6077812371369
264.5795894532928,300.7253531711579
265.96343185803187,302.8003815741539
267.39684852732955,304.85311968453004
268.88535126133144,306.8808818368342
270.4549680815308,308.92254397065307
272.08419025684316,310.92254397065307
273.79167127850656,312.9063818368342
275.5771781764346,314.86261968453005
277.4500455521096,316.79988157415397
279.41163268270117,318.71185317115794
281.4675340279873,320.60178123713695
283.62004344602553,322.46747295347205
285.8716223955429,324.3082950793679
288.2193723729275,326.114172946591
